person_id	person	income	ptype	name	transport_raw	country	prop_plot	prop_type	psize
87b3bf2d4956386ff36bdd7e1bfd2ef5	Верещагин В.Ю.	864495	_himself	Верещагин В.Ю.		Россия		Приусадебный участок	690
87b3bf2d4956386ff36bdd7e1bfd2ef5	Верещагин В.Ю.	864495	_himself	Верещагин В.Ю.		Россия		Жилой дом	163.7
87b3bf2d4956386ff36bdd7e1bfd2ef5	Верещагин В.Ю.	864495	_himself	Верещагин В.Ю.		Россия		Квартира	50
87b3bf2d4956386ff36bdd7e1bfd2ef5	Верещагин В.Ю.	72000	wife	супруга		Россия		Приусадебный участок	690
87b3bf2d4956386ff36bdd7e1bfd2ef5	Верещагин В.Ю.	72000	wife	супруга		Россия		Жилой дом	163.7
87b3bf2d4956386ff36bdd7e1bfd2ef5	Верещагин В.Ю.	72000	wife	супруга		Россия		Квартира	50
7682f0a2857e4ddc6a293c3d5fb839a1	Володин Р.А.	1148191.49	_himself	Володин Р.А.		Россия		Земельный участок	2958
7682f0a2857e4ddc6a293c3d5fb839a1	Володин Р.А.	1148191.49	_himself	Володин Р.А.		Россия		Земельный участок	2846
7682f0a2857e4ddc6a293c3d5fb839a1	Володин Р.А.	1148191.49	_himself	Володин Р.А.		Россия		Квартира	118
7682f0a2857e4ddc6a293c3d5fb839a1	Володин Р.А.	1148191.49	_himself	Володин Р.А.		Россия		Земельный участок (аренда)	1800
7682f0a2857e4ddc6a293c3d5fb839a1	Володин Р.А.	94229	wife	супруга	BMW x 3	Россия		Квартира	None
7682f0a2857e4ddc6a293c3d5fb839a1	Володин Р.А.	94229	wife	супруга	BMW x 3	Россия		Земельный участок (аренда)	1935
7682f0a2857e4ddc6a293c3d5fb839a1	Володин Р.А.	None	daughter	дочь		Россия		Квартира	None
7682f0a2857e4ddc6a293c3d5fb839a1	Володин Р.А.	None	son	сын		Россия		Квартира	None
57c5d2b35d26efa6405932713097f274	Валиулин Р.М.	935336.4	_himself	Валиулин Р.М.	Тайота Авенсис	Россия		Квартира	76
9743d2433dbf62152905fafe3940650f	Варенов И.В.	923741.14	_himself	Варенов И.В.	Лексус LX470	Россия		Земельный участок	1000
9743d2433dbf62152905fafe3940650f	Варенов И.В.	923741.14	_himself	Варенов И.В.	Лексус LX470	Россия		Жилой дом	38.7
9743d2433dbf62152905fafe3940650f	Варенов И.В.	923741.14	_himself	Варенов И.В.	Лексус LX470	Россия		Квартира	73.2
14a4d70f2b82130920210c1246577b03	Власов С.Д.	935450.72	_himself	Власов С.Д.	Автомобиль легк. БМВ Х5	Россия		Квартира	84.4
14a4d70f2b82130920210c1246577b03	Власов С.Д.	935450.72	_himself	Власов С.Д.	Автомобиль легк. БМВ Х5	Россия		Квартира	50.7
3577173021f18c97853674a4ab5dd65e	Верзилин В.А.	635978	_himself	Верзилин В.А.	Тойота Авенсис	Россия		Земельный участок	3395
3577173021f18c97853674a4ab5dd65e	Верзилин В.А.	635978	_himself	Верзилин В.А.	Тойота Авенсис	Россия		дача	64.2
3577173021f18c97853674a4ab5dd65e	Верзилин В.А.	225060	wife	супруга	Тойота RAV-4	Россия		Земельный участок	1066.1
3577173021f18c97853674a4ab5dd65e	Верзилин В.А.	225060	wife	супруга	Тойота RAV-4	Россия		Земельный участок доля 1/813	6.18
3577173021f18c97853674a4ab5dd65e	Верзилин В.А.	225060	wife	супруга	Тойота RAV-4	Россия		Нежилое встроенное помещение	69.4
3322489840221b546fe6d49d051411be	Гудилин С.А.	1056040.35	_himself	Гудилин С.А.	Автомобиль легковой: Фольксваген «Пассат»	Россия		Земельный участок	800
3322489840221b546fe6d49d051411be	Гудилин С.А.	1056040.35	_himself	Гудилин С.А.	Автомобиль легковой: Фольксваген «Пассат»	Россия		Земельный участок	1500
3322489840221b546fe6d49d051411be	Гудилин С.А.	1056040.35	_himself	Гудилин С.А.	Автомобиль легковой: Фольксваген «Пассат»	Россия		Квартира	None
3322489840221b546fe6d49d051411be	Гудилин С.А.	1056040.35	_himself	Гудилин С.А.	Автомобиль легковой: Фольксваген «Пассат»	Россия		Гараж	23.4
3322489840221b546fe6d49d051411be	Гудилин С.А.	30806	wife	супруга		None		Квартира	None
4ec115e84502c5ef2d42663d3b211524	Герасимов В.В.	870505.5	_himself	Герасимов В.В.		Россия		Квартира	70.4
75bcd62399650a11aa020df22f119f94	Герман А.И.	853.309	_himself	Герман А.И.	Автомобиль легк. Kyron	Россия		Земельный участок	2595
75bcd62399650a11aa020df22f119f94	Герман А.И.	853.309	_himself	Герман А.И.	Автомобиль легк. Kyron	Россия		Жилой дом	182.1
75bcd62399650a11aa020df22f119f94	Герман А.И.	853.309	_himself	Герман А.И.	Автомобиль легк. Kyron	Россия		Квартира	None
75bcd62399650a11aa020df22f119f94	Герман А.И.	343348.97	wife	супруга		Россия		Квартира	None
777924edc3aff83dce789c8cda70b20c	Горкун В.И.	838131.63	_himself	Горкун В.И.	Автомобиль легк. Нисан-Тиида	Россия		Квартира	None
777924edc3aff83dce789c8cda70b20c	Горкун В.И.	330485.31	wife	супруга		Россия		Земельный участок	600
777924edc3aff83dce789c8cda70b20c	Горкун В.И.	330485.31	wife	супруга		Россия		Квартира	None
8f937256a528b27db016cf6d3f9fea4e	Губарев С.В.	725.53	_himself	Губарев С.В.	Автомобиль легк. Хонда-ЦРВ	Россия		Земельный участок	633
043a1063a6e26fc8ca8ec7e8575386fb	Гусев А.И.	590000	_himself	Гусев А.И.	Автомобиль легк. Мерседес Бенц-190 Е	Россия		Квартира	None
0382f7b6cc942b486d21d587fc29e1c1	Горячев В.А.	840789.77	_himself	Горячев В.А.	Лексус рх 300	Россия		Квартира	58.2
0382f7b6cc942b486d21d587fc29e1c1	Горячев В.А.	153648.22	wife	супруга		Россия		Квартира	66.7
a7fd4ed4d07b1e61c0a3e75cbaebb5c4	Гормах А.Б.	794702.33	_himself	Гормах А.Б.	Автоприцеп легковой Снегоход	Россия		Земельные участки	1200
a7fd4ed4d07b1e61c0a3e75cbaebb5c4	Гормах А.Б.	794702.33	_himself	Гормах А.Б.	Автоприцеп легковой Снегоход	Россия		дачный	1800
a7fd4ed4d07b1e61c0a3e75cbaebb5c4	Гормах А.Б.	794702.33	_himself	Гормах А.Б.	Автоприцеп легковой Снегоход	Россия		дачный	150
a7fd4ed4d07b1e61c0a3e75cbaebb5c4	Гормах А.Б.	794702.33	_himself	Гормах А.Б.	Автоприцеп легковой Снегоход	Россия		Приусадебный дом	96
3f34e43bc6472994a874b95913da583f	Гуднов Я.Ю.	657736.28	wife	супруга		Россия		Квартира	124.1
3f34e43bc6472994a874b95913da583f	Гуднов Я.Ю.	657736.28	wife	супруга		Россия		Квартира	60.6
7395bb97509b3fe595361b51ada06b0d	Гераскин Д.В.	837077.52	_himself	Гераскин Д.В.		Россия		Земельный участок	1500
7395bb97509b3fe595361b51ada06b0d	Гераскин Д.В.	837077.52	_himself	Гераскин Д.В.		Россия		квартира	26.33
7395bb97509b3fe595361b51ada06b0d	Гераскин Д.В.	290148	wife	супруга		Россия		квартира	26.33
7395bb97509b3fe595361b51ada06b0d	Гераскин Д.В.	None	daughter	дочь		Россия		квартира	26.33
00379181a503cf703da0f75f63934956	Гуменчук И.В.	513739	_himself	Гуменчук И.В.	Автомобиль Хонда CR-V	Россия		Квартира	36.1
00379181a503cf703da0f75f63934956	Гуменчук И.В.	513739	_himself	Гуменчук И.В.	Автомобиль Хонда CR-V	Россия		Гараж	44.8
00379181a503cf703da0f75f63934956	Гуменчук И.В.	672992	wife	супруга		Россия		Земельный участок	1032
00379181a503cf703da0f75f63934956	Гуменчук И.В.	672992	wife	супруга		Россия		Квартира	86.9
21c2860648109517f6ee1b52e531b132	Гольцунов Е.П.	850467.9	_himself	Гольцунов Е.П.		Россия		Земельный участок	24000
21c2860648109517f6ee1b52e531b132	Гольцунов Е.П.	850467.9	_himself	Гольцунов Е.П.		Россия		Жилой дом	236
21c2860648109517f6ee1b52e531b132	Гольцунов Е.П.	850467.9	_himself	Гольцунов Е.П.		Россия		Квартира	None
21c2860648109517f6ee1b52e531b132	Гольцунов Е.П.	533110.94	wife	супруга		Россия		Жилой дом	28.6
21c2860648109517f6ee1b52e531b132	Гольцунов Е.П.	533110.94	wife	супруга		Россия		Квартира	None
215ec4926519db9d8890ce363c48d9d8	Горшков О.В.	802046.37	_himself	Горшков О.В.	Форд Ранжер	Россия		Земельный участок	1200
215ec4926519db9d8890ce363c48d9d8	Горшков О.В.	802046.37	_himself	Горшков О.В.	Форд Ранжер	Россия		Дача	186
215ec4926519db9d8890ce363c48d9d8	Горшков О.В.	802046.37	_himself	Горшков О.В.	Форд Ранжер	Россия		Гараж	217
215ec4926519db9d8890ce363c48d9d8	Горшков О.В.	315328.81	wife	супруга		Россия		Квартира	87.7
3d166bb217bf05aee37d6b82b0400679	Гудиев М.М.	846890	_himself	Гудиев М.М.		Россия		Земельный участок	600
8097f7ed82cbe6e181d8e16655d070c8	Габа С.П.	1011963	_himself	Габа С.П.	TOYOTA-LANDCROISER-120	Россия		Квартира	72.7
8097f7ed82cbe6e181d8e16655d070c8	Габа С.П.	1011963	_himself	Габа С.П.	TOYOTA-LANDCROISER-120	Россия		Гараж	20.7
8097f7ed82cbe6e181d8e16655d070c8	Габа С.П.	1011963	_himself	Габа С.П.	TOYOTA-LANDCROISER-120	Россия		Овощная яма	6.1
8097f7ed82cbe6e181d8e16655d070c8	Габа С.П.	18450	wife	супруга		Россия		Квартира (договор, бессрочно)	72.7
7416b19b97544aea339edde2dff57452	Гиндеев Б.А.	1383875.46	_himself	Гиндеев Б.А.	Тойота авенсис	Россия		Земельный участок	2025
7416b19b97544aea339edde2dff57452	Гиндеев Б.А.	1383875.46	_himself	Гиндеев Б.А.	Тойота авенсис	Россия		Земельный участок	1999
7416b19b97544aea339edde2dff57452	Гиндеев Б.А.	1383875.46	_himself	Гиндеев Б.А.	Тойота авенсис	Россия		Жилой дом	295.1
df5a78d4cfa5d0a3b7f476fedee9e2a4	Гришаев А.Н.	753218.2	_himself	Гришаев А.Н.	Тойота Ленд Круизер Фольцваген Поло МАЗ КС-45717 (гузовой)	Россия		Жилой дом	368.6
df5a78d4cfa5d0a3b7f476fedee9e2a4	Гришаев А.Н.	753218.2	_himself	Гришаев А.Н.	Тойота Ленд Круизер Фольцваген Поло МАЗ КС-45717 (гузовой)	Россия		квартира	44.1
df5a78d4cfa5d0a3b7f476fedee9e2a4	Гришаев А.Н.	360000	wife	супруга	ВАЗ 21213	Россия		Квартира	30.9
df5a78d4cfa5d0a3b7f476fedee9e2a4	Гришаев А.Н.	120000	daughter	дочь	Фольцваген Гольф	Россия		магазин	25.6
26884b153c7830a5a46da8aac96c3c16	Гнездилов С.А.	993874.29	_himself	Гнездилов С.А.	Рено Символ	Россия		Земельный участок	853
26884b153c7830a5a46da8aac96c3c16	Гнездилов С.А.	993874.29	_himself	Гнездилов С.А.	Рено Символ	Россия		Жилой дом	55.5
26884b153c7830a5a46da8aac96c3c16	Гнездилов С.А.	993874.29	_himself	Гнездилов С.А.	Рено Символ	Россия		гараж	23.5
26884b153c7830a5a46da8aac96c3c16	Гнездилов С.А.	None	son	сын		Россия		Квартира	None
d22cdd95c92baa5bd40c806d6a728abe	Газимагомедов М.Г.	906690	_himself	Газимагомедов М.Г.		Россия		Квартира	70
d22cdd95c92baa5bd40c806d6a728abe	Газимагомедов М.Г.	906690	_himself	Газимагомедов М.Г.		Россия		Дача	500
d22cdd95c92baa5bd40c806d6a728abe	Газимагомедов М.Г.	84000	wife	супруга		Россия		Квартира	70
1d714069998aee04a8842e445c9d158f	Глухих Н.Н.	1301164.36	_himself	Глухих Н.Н.		Россия		Садовый участок	0.12
1d714069998aee04a8842e445c9d158f	Глухих Н.Н.	1301164.36	_himself	Глухих Н.Н.		Россия		квартира	59
4fdf093e84fccb717de0ea112a8da4b6	Грачев А.Б.	1048275.03	_himself	Грачев А.Б.	Автомобиль Нисан Тиана Мотоцикл Ямаха	Россия		квартира	75.3
4fdf093e84fccb717de0ea112a8da4b6	Грачев А.Б.	1800000	wife	супруга	Опель Астра	Россия		квартира	75.3
096bee4662fb6290e4eb6d38ec102ce5	Ганза А.В.	606795.64	_himself	Ганза А.В.	Автомобиль Опель - Вектра	Россия		Жилищное строительство	606
096bee4662fb6290e4eb6d38ec102ce5	Ганза А.В.	606795.64	_himself	Ганза А.В.	Автомобиль Опель - Вектра	Россия		Дача	620
096bee4662fb6290e4eb6d38ec102ce5	Ганза А.В.	324803.67	wife	супруга	Автомобиль Опель -Вектра	Россия		Садовый участок	680
096bee4662fb6290e4eb6d38ec102ce5	Ганза А.В.	324803.67	wife	супруга	Автомобиль Опель -Вектра	Россия		Квартира	None
096bee4662fb6290e4eb6d38ec102ce5	Ганза А.В.	324803.67	wife	супруга	Автомобиль Опель -Вектра	Россия		Земельный участок (аренда до 01.04.2010)	1200
e70c05298dba24ed88357e2dc8564fd7	Галай А.В.	843444.06	_himself	Галай А.В.		Россия		квартира	52
2b4595f767b5e1be640744849f1a1e39	Горев В.С.	924558	_himself	Горев В.С.	Хонда	Россия		квартира	30.14
2b4595f767b5e1be640744849f1a1e39	Горев В.С.	830434	wife	супруга		Россия		квартира	78.7
2b4595f767b5e1be640744849f1a1e39	Горев В.С.	830434	wife	супруга		Россия		квартира	52.1
2b4595f767b5e1be640744849f1a1e39	Горев В.С.	830434	wife	супруга		Россия		машиноместо	16
310a935ce66b54e2da09bfc5ddd83a15	Гусейнов Х.М.	1133341.8	_himself	Гусейнов Х.М.		Россия		Земельный участок	420
310a935ce66b54e2da09bfc5ddd83a15	Гусейнов Х.М.	None	wife	супруга		Россия		Земельный участок	420
310a935ce66b54e2da09bfc5ddd83a15	Гусейнов Х.М.	None	wife	супруга		Россия		Квартира	80
595bc6f4a9f957ea49087fbdd4574a70	Гаденков А.В.	782458.3	_himself	Гаденков А.В.	Судзуки гранд Витара	Россия		квартира	None
595bc6f4a9f957ea49087fbdd4574a70	Гаденков А.В.	782458.3	_himself	Гаденков А.В.	Судзуки гранд Витара	Россия		Гараж (бокс)	18
595bc6f4a9f957ea49087fbdd4574a70	Гаденков А.В.	245858.7	wife	супруга		Россия		квартира	None
544c343ad0c83a593a76ee3114b98299	Галкин Н.А.	620888.39	_himself	Галкин Н.А.		Россия		Гараж	36
544c343ad0c83a593a76ee3114b98299	Галкин Н.А.	258548.36	wife	супруга		Россия		Квартира	None
544c343ad0c83a593a76ee3114b98299	Галкин Н.А.	None	son	сын		Россия		Квартира	None
1e7914bc590ab7c08bb8536698f983e3	Галкин С.А.	1215000	_himself	Галкин С.А.	Киа Спектра	Россия		Земельный участок	1500
1e7914bc590ab7c08bb8536698f983e3	Галкин С.А.	120000	wife	супруга		Россия		Земельный участок (аренда)	1500
e3972577fa83ba7ed6394d8381451562	Гапонов В.Ю.	145500	wife	супруга		Россия		Земельный участок»	416
e3972577fa83ba7ed6394d8381451562	Гапонов В.Ю.	145500	wife	супруга		Россия		квартира	82.4
e3972577fa83ba7ed6394d8381451562	Гапонов В.Ю.	145500	wife	супруга		Россия		Долевое строительство	45.9
e3972577fa83ba7ed6394d8381451562	Гапонов В.Ю.	145500	wife	супруга		Россия		Дача	110
4984f5b87b39c2b00cdb1ccacbe5fb07	Гайдов В.Б.	945585.94	_himself	Гайдов В.Б.		Россия		Квартира	68
4984f5b87b39c2b00cdb1ccacbe5fb07	Гайдов В.Б.	379524.75	wife	супруга		Россия		Квартира	68
4984f5b87b39c2b00cdb1ccacbe5fb07	Гайдов В.Б.	379524.75	wife	супруга		Россия		Квартира	46
8e0b4510015c2d0b902e246f2a8314ef	Горин Е.В.	954880.51	_himself	Горин Е.В.		Россия		Земельный участок	1200
8e0b4510015c2d0b902e246f2a8314ef	Горин Е.В.	954880.51	_himself	Горин Е.В.		Россия		Земельный участок	800
8e0b4510015c2d0b902e246f2a8314ef	Горин Е.В.	954880.51	_himself	Горин Е.В.		Россия		Квартира	105
8e0b4510015c2d0b902e246f2a8314ef	Горин Е.В.	954880.51	_himself	Горин Е.В.		Россия		Квартира	40.9
8e0b4510015c2d0b902e246f2a8314ef	Горин Е.В.	954880.51	_himself	Горин Е.В.		Россия		хозстроение	94.6
8e0b4510015c2d0b902e246f2a8314ef	Горин Е.В.	144000	wife	супруга	Мазда 6 Хонда СРВ	Россия		Нежилое помещение	None
4c02d8767be85d65aa02b4e42dce9904	Городецкий А.Е.	1356646.55	_himself	Городецкий А.Е.	ВАЗ 21083 АЗЛК 21412	Россия		Земельный участок	0.1
4c02d8767be85d65aa02b4e42dce9904	Городецкий А.Е.	1356646.55	_himself	Городецкий А.Е.	ВАЗ 21083 АЗЛК 21412	Россия		Квартира	None
4c02d8767be85d65aa02b4e42dce9904	Городецкий А.Е.	1356646.55	_himself	Городецкий А.Е.	ВАЗ 21083 АЗЛК 21412	Россия		Дача	60
4c02d8767be85d65aa02b4e42dce9904	Городецкий А.Е.	374620.9	wife	супруга	ВАЗ 21043 Опель Астра	None		Квартира	None
c97110e9851dc45ebf2fcf0baaa6176d	Гулин А.А.	1089279.84	_himself	Гулин А.А.		Россия		Земельный участок	1220
c97110e9851dc45ebf2fcf0baaa6176d	Гулин А.А.	1089279.84	_himself	Гулин А.А.		Россия		Квартира	None
c97110e9851dc45ebf2fcf0baaa6176d	Гулин А.А.	None	son	сын		Россия		Квартира	None
c97110e9851dc45ebf2fcf0baaa6176d	Гулин А.А.	89480.49	wife	супруга		Россия		Квартира	38.1
44765ef0d94c84cf465c31de7421b080	Губин Ю.Л.	990138.98	_himself	Губин Ю.Л.		Россия		Квартира	51
bc1cbe6c8dedeff493d8f1dffba43964	Гаврилин П.В.	1731855.52	_himself	Гаврилин П.В.	Фольксваген тигуан В858СМ86	Россия		Квартира по договору найма	72.5
bc89e8319ed6e815230b01e254601f3b	Горенцев А.В.	1566720.14	_himself	Горенцев А.В.	Рено Сценик	Россия		Гараж	16
bc89e8319ed6e815230b01e254601f3b	Горенцев А.В.	213231.14	wife	супруга		Россия		Квартира	57.2
b5aef84fb62b9bd9b6e773444b6b76b3	Гатаев А.В.	52800	wife	супруга		Россия		Квартира	None
b5aef84fb62b9bd9b6e773444b6b76b3	Гатаев А.В.	None	daughter	дочь		Россия		Квартира	None
058ee84958d805d5ca7788c9ae42a30a	Гусев А.И.	590000	_himself	Гусев А.И.	Мерседес-бенс-190 Е	Россия		Квартира	None
3eb7ed242cdf08fe896231cd5f334a50	Гаврилин П.В.	1731855.52	_himself	Гаврилин П.В.	Фольксваген тигуан В858СМ86	Россия		Квартира	72.5
c63b7be458fdd71da31e22fa2834fe50	Горенцев А.В.	1566720.14	_himself	Горенцев А.В.	Рено Сценик	Россия		Гараж	16
c63b7be458fdd71da31e22fa2834fe50	Горенцев А.В.	213231.14	wife	супруга		Россия		Квартира	57.2
b017b96158289f74f5ca9e22e6c47fae	Гусев В.А.	739789	_himself	Гусев В.А.		Россия		Квартира	None
b017b96158289f74f5ca9e22e6c47fae	Гусев В.А.	76130	wife	супруга		Россия		Квартира	None
56ffe521d43c84276db5773cc0158953	Гусев А.И.	590000	_himself	Гусев А.И.	Мерседес-бенс-190 Е	Россия		Квартира	None
96c4033a29e673bece0370e96943c304	Гильмутдинов Д.З.	840792.19	_himself	Гильмутдинов Д.З.		Россия		Квартира	106
96c4033a29e673bece0370e96943c304	Гильмутдинов Д.З.	840792.19	_himself	Гильмутдинов Д.З.		Россия		гараж	18
55181a1450079bb99cd4a9768596c891	Галимов А.А.	736401.61	_himself	Галимов А.А.		Россия		Земельный участок	1400
55181a1450079bb99cd4a9768596c891	Галимов А.А.	736401.61	_himself	Галимов А.А.		Россия		Жилой дом	300
55181a1450079bb99cd4a9768596c891	Галимов А.А.	270733	wife	супруга	HYUNDAI SANSAIL	Россия		Квартира	None
55181a1450079bb99cd4a9768596c891	Галимов А.А.	None	son	сын		Россия		Квартира	None
55181a1450079bb99cd4a9768596c891	Галимов А.А.	None	son	сын		Россия		Квартира	None
c73983bf6109ae601cd1f6da70fd77f0	Горбушин Н.М.	238450	wife	супруга		Россия		Квартира	None
c73983bf6109ae601cd1f6da70fd77f0	Горбушин Н.М.	None	son	сын		Россия		Квартира	None
7a59db39b6f2a47f0d8bca70a572a6e2	Дмитриев Н.В.	1047942.76	_himself	Дмитриев Н.В.	Автомобиль легковой: ВАЗ-21074 Мицубиси «Лансер»	Россия		Гаражный бокс (кооператив, бессрочно)	32
7a59db39b6f2a47f0d8bca70a572a6e2	Дмитриев Н.В.	348259.96	wife	супруга		Россия		Квартира	None
4a17f8e34345f685265bacb47d031f65	Демидов В.В.	1681936.84	_himself	Демидов В.В.	Рено-Колеос	Россия		Квартиры	None
4a17f8e34345f685265bacb47d031f65	Демидов В.В.	499374.16	wife	супруга		Россия		Квартиры	None
4a17f8e34345f685265bacb47d031f65	Демидов В.В.	499374.16	wife	супруга		Россия		дачный участок	850
4a17f8e34345f685265bacb47d031f65	Демидов В.В.	499374.16	wife	супруга		Россия		дачный дом	60
dfffb7461b7c02a05224e9d0be9084dd	Дильдин Ю.М.	991157.8	_himself	Дильдин Ю.М.		Россия		Квартира	63.5
dfffb7461b7c02a05224e9d0be9084dd	Дильдин Ю.М.	991157.8	_himself	Дильдин Ю.М.		Россия		Гараж	16.7
dfffb7461b7c02a05224e9d0be9084dd	Дильдин Ю.М.	96000	wife	супруга		Россия		Участок	934
dfffb7461b7c02a05224e9d0be9084dd	Дильдин Ю.М.	96000	wife	супруга		Россия		Дача	86.4
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	768823.65	_himself	Дикевич В.Ч.	Фольцваген Таурег	Россия		Дачный участок	1500
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	768823.65	_himself	Дикевич В.Ч.	Фольцваген Таурег	Россия		Квартира	None
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	768823.65	_himself	Дикевич В.Ч.	Фольцваген Таурег	Россия		Гараж	18
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	768823.65	_himself	Дикевич В.Ч.	Фольцваген Таурег	Россия		Гараж	36
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	None	wife	супруга		None		Квартира 1/4	52
bea43ddb75f14b2cd72f441ac1e71c6e	Дикевич В.Ч.	None	daughter	дочь		None		Квартира 1/4	52
cff13d61b30a49cf94cc44c3d007f2bf	Денисов Ю.В.	1149144.77	_himself	Денисов Ю.В.	Легковой автомобиль -1 Хонда-СРВ	Россия		Гараж	17.5
cff13d61b30a49cf94cc44c3d007f2bf	Денисов Ю.В.	295324.1	wife	супруга		Россия		Квартира	73.4
72816972ef19044920809014379bf590	Доурбеков З.А.	965727.85	_himself	Доурбеков З.А.		Россия		Земельный участок 1	600
72816972ef19044920809014379bf590	Доурбеков З.А.	965727.85	_himself	Доурбеков З.А.		Россия		Жилой дом 1	85.8
9c5e3da2361b4c17ebada8066f07be05	Дягилев В.А.	800927	_himself	Дягилев В.А.		Россия		Гараж 1	18
9c5e3da2361b4c17ebada8066f07be05	Дягилев В.А.	540524.89	wife	супруга	ВАЗ-21115	Россия		Земельный участок	1674
9c5e3da2361b4c17ebada8066f07be05	Дягилев В.А.	540524.89	wife	супруга	ВАЗ-21115	Россия		Квартира	None
6c6224c9d90bf7052907a9ab35d5c3ee	Добряков С.А.	799657.61	_himself	Добряков С.А.		Россия		Квартира 1	100.7
815784c677d96c70f0c8b66d672ffb37	Дулькин Г.Н.	418765	wife	супруга		Россия		Земельный участок	1273
815784c677d96c70f0c8b66d672ffb37	Дулькин Г.Н.	418765	wife	супруга		Россия		Жилой дом	42
615f90ddbe794cf78134624688ed44c3	Долгов С.А.	None	wife	супруга		Россия		Квартира	None
615f90ddbe794cf78134624688ed44c3	Долгов С.А.	None	daughter	дочь		Россия		Квартира	None
615f90ddbe794cf78134624688ed44c3	Долгов С.А.	None	daughter	дочь		Россия		Квартира	None
0dc1535a9915c27a848abe927b7cb347	Дурыгина И.В.	624731.46	_himself	Дурыгина И.В.	Дэу матиц	Россия		квартира	63.4
8cff4d1822c2529e44b6d9f23e163f91	Дроздов Р.А.	452079.59	_himself	Дроздов Р.А.	ВАЗ 21065	Россия		Земельный участок	1500
1fd55e6fc7eb899bb9e01bfe96653504	Дрыгин В.В.	854017.4	_himself	Дрыгин В.В.	Лексус RX330	Россия		Квартира	None
1fd55e6fc7eb899bb9e01bfe96653504	Дрыгин В.В.	None	son	сын		Россия		Квартира	None
046eb17d7b713751f045e05e64bfa45c	Домрачев Е.И.	1089855.22	_himself	Домрачев Е.И.		Россия		земельный участок для ведения ЛПХ, приусадебный участок	4077
046eb17d7b713751f045e05e64bfa45c	Домрачев Е.И.	1089855.22	_himself	Домрачев Е.И.		Россия		земельный участок (кол. садоводство)	607.3
046eb17d7b713751f045e05e64bfa45c	Домрачев Е.И.	1089855.22	_himself	Домрачев Е.И.		Россия		жилой дом (индивидуальный)	64.2
046eb17d7b713751f045e05e64bfa45c	Домрачев Е.И.	1089855.22	_himself	Домрачев Е.И.		Россия		гараж	18
43163ed31c8ef1efb26d1286486f7ce6	Дугинец А.С.	1398202.19	_himself	Дугинец А.С.	ВАЗ 21061	Россия		Земельный участок	0.15
43163ed31c8ef1efb26d1286486f7ce6	Дугинец А.С.	1398202.19	_himself	Дугинец А.С.	ВАЗ 21061	Россия		Жилой дом	150
43163ed31c8ef1efb26d1286486f7ce6	Дугинец А.С.	1398202.19	_himself	Дугинец А.С.	ВАЗ 21061	Россия		гараж	30
2d3cf1111c6132f19646e71b0289e905	Денисов В.И.	889296.77	_himself	Денисов В.И.	Ваз 211440	Россия		Квартира	38.3
2d3cf1111c6132f19646e71b0289e905	Денисов В.И.	889296.77	_himself	Денисов В.И.	Ваз 211440	Россия		Гараж	24
d2018c3417383ef2fec85782413a3140	Декасов Ю.Д.	838183.9	_himself	Декасов Ю.Д.		Россия		Квартира	54
d2018c3417383ef2fec85782413a3140	Декасов Ю.Д.	838183.9	_himself	Декасов Ю.Д.		Россия		Квартира	112
d23209c42623520fe16bddda4bdb7eb2	Деев Р.В.	86850	_himself	Деев Р.В.		Россия		квартира	48
d23209c42623520fe16bddda4bdb7eb2	Деев Р.В.	415721	wife	супруга	Автомобиль Ауди	Россия		Земельный участок	998
d23209c42623520fe16bddda4bdb7eb2	Деев Р.В.	415721	wife	супруга	Автомобиль Ауди	Россия		Квартира	164.8
d23209c42623520fe16bddda4bdb7eb2	Деев Р.В.	415721	wife	супруга	Автомобиль Ауди	Россия		гараж	23.4
4af4105b4973b7ccf4e35b8104caa864	Дёмин В.В.	730641.82	_himself	Дёмин В.В.	Хонда	Россия		Земельный участок	25
4af4105b4973b7ccf4e35b8104caa864	Дёмин В.В.	730641.82	_himself	Дёмин В.В.	Хонда	Россия		квартира	56.4
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	1130778.7	_himself	Давыдов Ю.В.	ВАЗ - 21013	Россия		Земельный участок	None
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	1130778.7	_himself	Давыдов Ю.В.	ВАЗ - 21013	Россия		Земельный участок	440
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	1130778.7	_himself	Давыдов Ю.В.	ВАЗ - 21013	Россия		Квартира	None
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	1130778.7	_himself	Давыдов Ю.В.	ВАЗ - 21013	Россия		Квартира	None
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	1130778.7	_himself	Давыдов Ю.В.	ВАЗ - 21013	Россия		Гараж	29.2
767b93370109f2216afcb0df34344d39	Давыдов Ю.В.	1130778.7	_himself	Давыдов Ю.В.	ВАЗ - 21013	Россия		Гараж	29.2
